game_id,date,club_id,is_home,own_restday,opponent_restday,own_market_value,opponent_market_value,own_position,opponent_position,own_streak_2,opponent_streak_2,own_streak_5,opponent_streak_5,own_goals,opponent_goals,target_result
2581844,2016-02-13,82,1,7.0,7.0,1414875000.0,130500000.0,8.0,12.0,1.0,3.0,2.0,6.0,2,0,2
2581858,2016-02-20,82,0,7.0,7.0,1415625000.0,618550000.0,8.0,3.0,3.0,1.0,4.0,6.0,1,1,1
2581868,2016-02-27,82,1,7.0,7.0,1724475000.0,4983374999.0,8.0,1.0,4.0,6.0,5.0,13.0,0,2,0
2581892,2016-03-01,82,0,3.0,3.0,1613875000.0,403925000.0,8.0,18.0,1.0,3.0,5.0,3.0,4,0,2
2581904,2016-03-05,82,1,4.0,3.0,1704375000.0,805925000.0,7.0,6.0,3.0,4.0,7.0,10.0,2,1,2
2581924,2016-03-12,82,0,7.0,7.0,1483825000.0,500250000.0,8.0,17.0,6.0,3.0,10.0,7.0,0,1,0
2581934,2016-03-19,82,1,7.0,7.0,1291425000.0,263500000.0,8.0,13.0,3.0,2.0,7.0,3.0,1,1,1
2581944,2016-04-01,82,0,13.0,12.0,1573075000.0,1254775000.0,8.0,5.0,1.0,6.0,7.0,7.0,0,3,0
2581952,2016-04-09,82,1,8.0,7.0,1623175000.0,320825000.0,8.0,6.0,1.0,4.0,7.0,8.0,1,1,1
2581964,2016-04-16,82,0,7.0,7.0,1644425000.0,522900000.0,8.0,16.0,1.0,0.0,5.0,4.0,2,3,0
2581971,2016-04-23,82,1,7.0,7.0,1382375000.0,425600000.0,10.0,12.0,1.0,6.0,2.0,7.0,0,2,0
2581979,2016-04-30,82,0,7.0,7.0,1531875000.0,2479325000.0,10.0,2.0,0.0,6.0,2.0,13.0,1,5,0
2581989,2016-05-07,82,0,7.0,7.0,1473675000.0,842325000.0,8.0,12.0,0.0,4.0,1.0,7.0,1,0,2
2581999,2016-05-14,82,1,7.0,7.0,1490125000.0,629832000.0,8.0,17.0,3.0,0.0,4.0,0.0,3,1,2
2704210,2016-08-27,82,0,105.0,105.0,1503825000.0,490675000.0,3.0,17.0,6.0,1.0,6.0,8.0,2,0,2
2704225,2016-09-10,82,1,14.0,14.0,1856575000.0,461100000.0,4.0,3.0,6.0,4.0,9.0,9.0,0,0,1
2704238,2016-09-17,82,0,7.0,6.0,1721700000.0,512325000.0,8.0,10.0,4.0,2.0,10.0,5.0,0,0,1
2704243,2016-09-20,82,1,3.0,3.0,1757350000.0,1980325000.0,10.0,3.0,2.0,3.0,11.0,7.0,1,5,0
2704257,2016-09-24,82,0,4.0,3.0,1721700000.0,392350000.0,13.0,15.0,1.0,0.0,8.0,3.0,1,2,0
2704264,2016-10-02,82,1,8.0,8.0,1708675000.0,302000000.0,13.0,11.0,0.0,3.0,5.0,7.0,0,0,1
2704272,2016-10-16,82,1,14.0,16.0,1767650000.0,309600000.0,14.0,3.0,1.0,4.0,3.0,11.0,0,1,0
2704284,2016-10-22,82,0,6.0,6.0,1817125000.0,163400000.0,16.0,13.0,1.0,1.0,2.0,2.0,1,3,0
2704307,2016-10-29,82,1,7.0,7.0,1889900000.0,1437975000.0,16.0,10.0,0.0,0.0,1.0,7.0,1,2,0
2704320,2016-11-05,82,0,7.0,7.0,1835375000.0,271275000.0,14.0,9.0,0.0,6.0,1.0,9.0,3,0,2
2704335,2016-11-19,82,1,14.0,13.0,1954075000.0,1173650000.0,14.0,11.0,3.0,4.0,4.0,11.0,0,1,0
2704357,2016-11-26,82,0,7.0,7.0,1891325000.0,200325000.0,14.0,17.0,3.0,3.0,3.0,4.0,1,1,1
2704363,2016-12-03,82,1,7.0,6.0,1836175000.0,716675000.0,15.0,3.0,1.0,4.0,4.0,10.0,2,3,0
2704425,2016-12-10,82,0,7.0,8.0,1663475000.0,6557324999.0,15.0,1.0,1.0,6.0,4.0,10.0,0,5,0
2704437,2016-12-17,82,1,7.0,8.0,1977425000.0,462625000.0,15.0,6.0,0.0,2.0,4.0,11.0,1,0,2
2704454,2016-12-20,82,0,3.0,3.0,1800775000.0,784875000.0,13.0,14.0,3.0,3.0,4.0,4.0,2,1,2
2704464,2017-01-21,82,1,32.0,32.0,1845300000.0,623825000.0,12.0,16.0,6.0,3.0,7.0,10.0,1,0,2
2704482,2017-01-28,82,1,7.0,7.0,1861600000.0,525425000.0,14.0,12.0,6.0,1.0,9.0,5.0,1,2,0
2704501,2017-02-04,82,0,7.0,7.0,1654950000.0,507050000.0,14.0,7.0,3.0,4.0,9.0,7.0,0,1,0
2704509,2017-02-12,82,1,8.0,8.0,2024275000.0,592500000.0,14.0,5.0,0.0,3.0,9.0,8.0,2,1,2
2704524,2017-02-18,82,0,6.0,7.0,1912100000.0,2366525000.0,14.0,3.0,3.0,3.0,9.0,8.0,0,3,0
2704546,2017-02-24,82,1,6.0,6.0,1914250000.0,707325000.0,14.0,15.0,3.0,3.0,6.0,3.0,1,2,0
2704553,2017-03-04,82,0,8.0,7.0,1710000000.0,387825000.0,15.0,11.0,0.0,3.0,3.0,7.0,1,1,1
2704577,2017-03-11,82,0,7.0,8.0,1899875000.0,364125000.0,14.0,2.0,1.0,4.0,4.0,7.0,1,0,2
2704581,2017-03-18,82,1,7.0,7.0,1734550000.0,315925000.0,15.0,18.0,4.0,3.0,7.0,6.0,1,0,2
2704588,2017-04-02,82,0,15.0,15.0,1669100000.0,1442250000.0,13.0,11.0,6.0,1.0,7.0,4.0,3,3,1
2704608,2017-04-05,82,1,3.0,4.0,1497700000.0,331575000.0,13.0,7.0,4.0,1.0,8.0,5.0,0,1,0
2704624,2017-04-08,82,0,3.0,4.0,1679000000.0,1453525000.0,14.0,10.0,1.0,1.0,8.0,7.0,1,4,0
2704644,2017-04-15,82,1,7.0,6.0,1642275000.0,230075000.0,13.0,17.0,0.0,6.0,7.0,10.0,3,0,2
2704653,2017-04-22,82,0,7.0,7.0,1728400000.0,707475000.0,14.0,5.0,3.0,3.0,7.0,3.0,0,1,0
2704671,2017-04-29,82,1,7.0,7.0,1810950000.0,5112750000.0,15.0,1.0,3.0,2.0,4.0,8.0,0,6,0
2704684,2017-05-06,82,0,7.0,6.0,1631650000.0,393675000.0,14.0,11.0,0.0,3.0,3.0,4.0,2,0,2
2704698,2017-05-13,82,1,7.0,7.0,1416450000.0,921275000.0,15.0,9.0,3.0,4.0,6.0,7.0,1,1,1
2704709,2017-05-20,82,0,7.0,7.0,1766325000.0,658250000.0,16.0,14.0,4.0,2.0,7.0,2.0,1,2,0
2871503,2017-08-19,82,1,91.0,91.0,1444975000.0,2565425000.0,18.0,1.0,1.0,4.0,4.0,11.0,0,3,0
2871547,2017-08-26,82,0,7.0,6.0,1322450000.0,803100000.0,11.0,13.0,0.0,2.0,4.0,2.0,1,0,2
2871599,2017-09-09,82,1,14.0,13.0,1299925000.0,472875000.0,12.0,3.0,3.0,6.0,7.0,9.0,1,1,1
2871663,2017-09-16,82,0,7.0,6.0,816825000.0,555300000.0,14.0,9.0,4.0,3.0,5.0,3.0,0,1,0
2871699,2017-09-19,82,1,3.0,3.0,816825000.0,404475000.0,13.0,17.0,1.0,1.0,4.0,1.0,1,1,1
2871727,2017-09-22,82,0,3.0,3.0,906575000.0,6030925000.0,13.0,3.0,1.0,6.0,5.0,12.0,2,2,1
2871781,2017-09-30,82,1,8.0,7.0,883925000.0,624025000.0,12.0,13.0,2.0,3.0,6.0,6.0,1,1,1
2871814,2017-10-15,82,0,15.0,16.0,895525000.0,1411725000.0,14.0,12.0,2.0,4.0,4.0,7.0,2,2,1
2871862,2017-10-22,82,1,7.0,8.0,1390275000.0,488625000.0,14.0,4.0,2.0,1.0,4.0,8.0,1,1,1
2871903,2017-10-28,82,0,6.0,8.0,1434375000.0,1068925000.0,14.0,5.0,2.0,6.0,5.0,7.0,1,1,1
2871961,2017-11-05,82,1,8.0,8.0,1426425000.0,790725000.0,14.0,11.0,2.0,4.0,5.0,5.0,3,3,1
2871996,2017-11-18,82,1,13.0,14.0,1348125000.0,289000000.0,13.0,17.0,2.0,0.0,5.0,4.0,3,1,2
2872031,2017-11-25,82,0,7.0,7.0,1294625000.0,446975000.0,14.0,8.0,4.0,1.0,7.0,5.0,1,2,0
2871988,2017-12-03,82,1,8.0,8.0,1174875000.0,1102025000.0,11.0,4.0,3.0,6.0,6.0,10.0,3,0,2
2871941,2017-12-09,82,0,6.0,8.0,1265325000.0,683750000.0,11.0,15.0,3.0,4.0,8.0,7.0,0,0,1
2871916,2017-12-12,82,1,3.0,3.0,1186625000.0,761625000.0,12.0,3.0,4.0,1.0,8.0,8.0,1,1,1
2871874,2017-12-16,82,0,4.0,3.0,1235900000.0,339150000.0,12.0,18.0,2.0,0.0,8.0,1.0,0,1,0
2871494,2018-01-14,82,0,29.0,29.0,627150000.0,2965400000.0,12.0,4.0,1.0,6.0,5.0,8.0,0,0,1
2871508,2018-01-20,82,1,6.0,7.0,672425000.0,708050000.0,13.0,7.0,1.0,2.0,6.0,8.0,1,3,0
2871577,2018-01-28,82,0,8.0,7.0,678050000.0,466925000.0,13.0,10.0,1.0,4.0,3.0,8.0,1,0,2
2871654,2018-02-03,82,1,6.0,7.0,837275000.0,1299057000.0,13.0,14.0,3.0,0.0,5.0,3.0,1,1,1
2871677,2018-02-11,82,0,8.0,8.0,807275000.0,604800000.0,13.0,15.0,4.0,4.0,5.0,6.0,1,3,0
2871726,2018-02-17,82,1,6.0,7.0,834675000.0,5679400000.0,14.0,1.0,1.0,6.0,5.0,15.0,1,2,0
2871760,2018-02-23,82,0,6.0,7.0,810750000.0,347150000.0,15.0,16.0,0.0,3.0,4.0,6.0,1,1,1
2872114,2018-03-03,82,1,8.0,6.0,912900000.0,2044325000.0,15.0,5.0,1.0,3.0,5.0,7.0,1,2,0
2871793,2018-03-10,82,0,7.0,7.0,827850000.0,615700000.0,15.0,7.0,1.0,4.0,2.0,8.0,0,3,0
2871835,2018-03-17,82,1,7.0,8.0,793325000.0,1411875000.0,15.0,2.0,0.0,6.0,1.0,12.0,0,1,0
2872018,2018-03-31,82,0,14.0,14.0,848900000.0,903700000.0,15.0,11.0,0.0,4.0,1.0,5.0,0,0,1
2872046,2018-04-07,82,0,7.0,7.0,844600000.0,341325000.0,15.0,14.0,1.0,0.0,2.0,2.0,2,0,2
2872068,2018-04-13,82,1,6.0,6.0,706075000.0,550375000.0,14.0,11.0,4.0,1.0,4.0,4.0,0,0,1
2872073,2018-04-20,82,0,7.0,6.0,802900000.0,1257125000.0,14.0,8.0,4.0,3.0,5.0,5.0,0,3,0
2872087,2018-04-28,82,1,8.0,7.0,1004625000.0,734150000.0,16.0,17.0,1.0,3.0,5.0,7.0,1,3,0
2872089,2018-05-05,82,0,7.0,6.0,822450000.0,771000000.0,16.0,6.0,0.0,0.0,5.0,4.0,1,4,0
2872105,2018-05-12,82,1,7.0,7.0,1018950000.0,802375000.0,16.0,18.0,0.0,0.0,4.0,2.0,4,1,2
3058413,2018-08-25,82,1,105.0,105.0,992600000.0,1406300000.0,6.0,11.0,3.0,6.0,4.0,11.0,2,1,2
3058426,2018-09-01,82,0,7.0,7.0,842950000.0,2003750000.0,2.0,16.0,6.0,3.0,6.0,4.0,3,1,2
3058440,2018-09-15,82,1,14.0,13.0,959575000.0,846200000.0,3.0,5.0,6.0,6.0,9.0,7.0,2,2,1
3058449,2018-09-22,82,1,7.0,6.0,959575000.0,392900000.0,5.0,14.0,4.0,1.0,10.0,4.0,1,3,0
3058458,2018-09-26,82,0,4.0,3.0,887350000.0,494275000.0,6.0,7.0,1.0,3.0,10.0,7.0,0,0,1
3058467,2018-09-29,82,1,3.0,3.0,881325000.0,1349625000.0,7.0,4.0,1.0,3.0,8.0,10.0,2,2,1
3058473,2018-10-05,82,0,6.0,6.0,910950000.0,893725000.0,9.0,4.0,2.0,3.0,6.0,10.0,0,2,0
3058485,2018-10-20,82,1,15.0,14.0,805675000.0,7268050000.0,10.0,4.0,1.0,0.0,3.0,7.0,1,3,0
3058494,2018-10-27,82,0,7.0,8.0,704675000.0,278050000.0,10.0,18.0,0.0,0.0,2.0,1.0,3,0,2
3058504,2018-11-03,82,1,7.0,7.0,700025000.0,2611325000.0,11.0,1.0,3.0,4.0,5.0,13.0,0,1,0
3058510,2018-11-09,82,0,6.0,6.0,664625000.0,389650000.0,12.0,16.0,3.0,0.0,4.0,4.0,1,2,0
3058522,2018-11-24,82,1,15.0,13.0,742625000.0,971450000.0,9.0,4.0,0.0,6.0,3.0,11.0,1,0,2
3058527,2018-12-02,82,0,8.0,8.0,850475000.0,987525000.0,8.0,5.0,3.0,6.0,6.0,13.0,2,1,2
3058540,2018-12-08,82,1,6.0,7.0,787275000.0,877900000.0,9.0,7.0,6.0,2.0,9.0,11.0,2,2,1
3058549,2018-12-14,82,0,6.0,6.0,866250000.0,170840000.0,8.0,17.0,4.0,1.0,7.0,2.0,2,0,2
3058557,2018-12-18,82,1,4.0,3.0,959775000.0,1339782000.0,6.0,16.0,4.0,3.0,10.0,9.0,2,0,2
3058565,2018-12-23,82,0,5.0,5.0,915625000.0,645675000.0,5.0,15.0,6.0,2.0,13.0,2.0,3,2,2
3058568,2019-01-20,82,0,28.0,29.0,912225000.0,1085475000.0,6.0,12.0,6.0,3.0,13.0,5.0,1,2,0
3093779,2019-01-26,82,1,6.0,7.0,912225000.0,2619925000.0,8.0,9.0,3.0,3.0,10.0,9.0,0,3,0
3058590,2019-02-02,82,0,7.0,8.0,854500000.0,1227250000.0,6.0,9.0,0.0,4.0,9.0,5.0,1,0,2
3058600,2019-02-09,82,0,7.0,6.0,890875000.0,514650000.0,7.0,13.0,3.0,1.0,9.0,5.0,3,3,1
3058610,2019-02-16,82,1,7.0,8.0,944750000.0,586925000.0,6.0,11.0,4.0,0.0,7.0,7.0,3,0,2
3058615,2019-02-23,82,0,7.0,6.0,909500000.0,1843925000.0,5.0,3.0,4.0,1.0,7.0,10.0,3,0,2
3058637,2019-03-03,82,1,8.0,9.0,868975000.0,1013425000.0,7.0,10.0,6.0,2.0,10.0,7.0,1,1,1
3058639,2019-03-09,82,0,6.0,7.0,1092825000.0,8965850000.0,7.0,1.0,4.0,6.0,11.0,12.0,0,6,0
3058656,2019-03-16,82,1,7.0,5.0,1042625000.0,354125000.0,7.0,12.0,1.0,3.0,8.0,9.0,5,2,2
3058658,2019-03-30,82,0,14.0,14.0,1032550000.0,2909175000.0,8.0,1.0,3.0,6.0,10.0,10.0,0,2,0
3058674,2019-04-06,82,1,7.0,6.0,913575000.0,546050000.0,6.0,18.0,3.0,0.0,7.0,0.0,3,1,2
3058677,2019-04-13,82,0,7.0,7.0,1010825000.0,1407200000.0,9.0,3.0,3.0,6.0,7.0,13.0,0,2,0
3058692,2019-04-22,82,1,9.0,8.0,1060300000.0,1117650000.0,9.0,4.0,3.0,3.0,6.0,12.0,1,1,1
3058693,2019-04-28,82,0,6.0,8.0,979550000.0,1064925000.0,8.0,7.0,1.0,6.0,7.0,13.0,4,1,2
3058710,2019-05-04,82,1,6.0,6.0,951025000.0,288040000.0,7.0,17.0,4.0,1.0,7.0,6.0,2,0,2
3058715,2019-05-11,82,0,7.0,7.0,990600000.0,1364732000.0,7.0,16.0,6.0,3.0,10.0,4.0,0,3,0
3058727,2019-05-18,82,1,7.0,7.0,876750000.0,576925000.0,6.0,15.0,3.0,1.0,7.0,7.0,8,1,2
3203428,2019-08-17,82,1,91.0,462.0,1028300000.0,779925000.0,6.0,13.0,3.0,0.0,10.0,1.0,2,1,2
3203445,2019-08-25,82,0,8.0,9.0,1181175000.0,1195075000.0,4.0,11.0,6.0,1.0,12.0,8.0,3,0,2
3203454,2019-08-31,82,1,6.0,7.0,1181175000.0,106975000.0,3.0,15.0,6.0,0.0,12.0,0.0,1,1,1
3203463,2019-09-13,82,0,13.0,12.0,975125000.0,366475000.0,5.0,11.0,4.0,0.0,10.0,6.0,1,1,1
3203472,2019-09-23,82,1,10.0,8.0,978175000.0,957750000.0,8.0,11.0,2.0,1.0,11.0,4.0,1,1,1
3203482,2019-09-28,82,0,5.0,8.0,1087225000.0,524750000.0,7.0,16.0,2.0,3.0,9.0,3.0,1,0,2
3203490,2019-10-06,82,1,8.0,9.0,1115625000.0,539350000.0,2.0,16.0,4.0,0.0,9.0,4.0,1,0,2
3203497,2019-10-19,82,0,13.0,14.0,959250000.0,2000775000.0,2.0,5.0,6.0,1.0,9.0,8.0,1,1,1
3203508,2019-10-27,82,1,8.0,8.0,1083875000.0,943650000.0,4.0,17.0,4.0,1.0,9.0,5.0,0,0,1
3203514,2019-11-02,82,0,6.0,7.0,1031150000.0,5174175000.0,8.0,2.0,2.0,4.0,9.0,7.0,0,3,0
3203525,2019-11-10,82,1,8.0,8.0,1003350000.0,2503150000.0,10.0,8.0,1.0,1.0,8.0,5.0,0,2,0
3203535,2019-11-23,82,0,13.0,13.0,1256200000.0,1355175000.0,7.0,10.0,0.0,3.0,5.0,7.0,2,0,2
3203543,2019-12-01,82,1,8.0,8.0,1290425000.0,1112200000.0,9.0,13.0,3.0,0.0,5.0,3.0,2,3,0
3203556,2019-12-07,82,0,6.0,6.0,1220650000.0,540900000.0,9.0,5.0,3.0,1.0,4.0,8.0,0,1,0
3203560,2019-12-15,82,1,8.0,8.0,1196975000.0,1721975000.0,8.0,2.0,0.0,6.0,3.0,12.0,2,1,2
3203571,2019-12-18,82,1,3.0,3.0,1261300000.0,767775000.0,8.0,5.0,3.0,3.0,6.0,10.0,1,1,1
3203577,2019-12-21,82,0,3.0,3.0,1250325000.0,8822525000.0,9.0,3.0,4.0,6.0,7.0,9.0,0,2,0
3203593,2020-01-18,82,0,28.0,28.0,1372950000.0,907275000.0,9.0,13.0,1.0,6.0,4.0,10.0,1,3,0
3203599,2020-01-25,82,1,7.0,6.0,1338150000.0,1010425000.0,10.0,13.0,0.0,1.0,4.0,8.0,1,2,0
3203612,2020-02-02,82,0,8.0,8.0,1232725000.0,132275000.0,9.0,18.0,0.0,3.0,4.0,7.0,4,2,2
3203616,2020-02-08,82,1,6.0,7.0,1290675000.0,472625000.0,10.0,16.0,3.0,1.0,4.0,4.0,1,1,1
3203624,2020-02-15,82,0,7.0,7.0,1444550000.0,1394675000.0,9.0,8.0,4.0,3.0,4.0,9.0,3,2,2
3203634,2020-02-23,82,1,8.0,7.0,1081350000.0,653000000.0,7.0,15.0,4.0,4.0,7.0,4.0,4,0,2
3203648,2020-03-01,82,0,7.0,6.0,1230750000.0,631050000.0,7.0,11.0,6.0,3.0,10.0,9.0,2,2,1
3203652,2020-03-07,82,1,6.0,6.0,1255325000.0,2333125000.0,7.0,3.0,4.0,4.0,11.0,9.0,0,0,1
3203664,2020-05-16,82,0,70.0,69.0,1206150000.0,819775000.0,6.0,14.0,2.0,0.0,9.0,1.0,2,1,2
3203669,2020-05-23,82,1,7.0,7.0,1365025000.0,4837750000.0,6.0,2.0,4.0,6.0,11.0,15.0,0,2,0
3203678,2020-05-26,82,0,3.0,3.0,1313250000.0,2981525000.0,6.0,5.0,3.0,6.0,8.0,13.0,4,1,2
3203687,2020-05-30,82,1,4.0,4.0,1318875000.0,2031675000.0,6.0,11.0,3.0,1.0,8.0,1.0,1,2,0
3203698,2020-06-07,82,0,8.0,4.0,1673800000.0,1419800000.0,6.0,17.0,3.0,3.0,7.0,7.0,1,0,2
3203704,2020-06-13,82,1,6.0,8.0,1358425000.0,962350000.0,6.0,8.0,3.0,3.0,9.0,5.0,2,2,1
3203715,2020-06-16,82,0,3.0,3.0,1532675000.0,2084275000.0,6.0,5.0,4.0,0.0,7.0,4.0,0,3,0
3203727,2020-06-20,82,0,4.0,3.0,1312275000.0,894675000.0,6.0,11.0,1.0,1.0,7.0,2.0,4,1,2
3203733,2020-06-27,82,1,7.0,7.0,1528850000.0,10593675000.0,7.0,1.0,3.0,6.0,7.0,15.0,0,4,0
3412886,2020-09-20,82,1,85.0,85.0,1385350000.0,2530975000.0,11.0,10.0,3.0,3.0,7.0,7.0,0,0,1
3412904,2020-09-27,82,0,7.0,8.0,1680075000.0,798300000.0,13.0,5.0,1.0,6.0,5.0,10.0,1,1,1
3412922,2020-10-04,82,1,7.0,8.0,1576425000.0,1035200000.0,15.0,2.0,2.0,6.0,5.0,7.0,0,0,1
3412937,2020-10-17,82,0,13.0,14.0,1726525000.0,2537975000.0,13.0,11.0,2.0,4.0,6.0,10.0,1,1,1
3412959,2020-10-25,82,1,8.0,8.0,1699825000.0,374125000.0,10.0,14.0,2.0,0.0,4.0,4.0,2,1,2
3412977,2020-11-01,82,0,7.0,8.0,1412625000.0,1853425000.0,11.0,14.0,4.0,0.0,7.0,3.0,1,1,1
3412994,2020-11-08,82,1,7.0,6.0,1623000000.0,1572225000.0,6.0,13.0,4.0,1.0,7.0,4.0,2,1,2
3413015,2020-11-21,82,0,13.0,14.0,1498800000.0,1572900000.0,6.0,18.0,4.0,2.0,9.0,3.0,2,0,2
3413022,2020-11-27,82,1,6.0,6.0,1493000000.0,1277125000.0,5.0,11.0,6.0,2.0,11.0,5.0,5,3,2
3413042,2020-12-05,82,0,8.0,7.0,1444675000.0,582500000.0,5.0,15.0,6.0,3.0,13.0,5.0,2,2,1
3413058,2020-12-11,82,1,6.0,6.0,1492150000.0,1783775000.0,4.0,9.0,4.0,2.0,11.0,5.0,2,1,2
3413072,2020-12-16,82,0,5.0,4.0,1563775000.0,9753225000.0,5.0,2.0,4.0,2.0,13.0,9.0,1,2,0
3413084,2020-12-20,82,1,4.0,5.0,1270875000.0,871825000.0,4.0,7.0,3.0,4.0,10.0,8.0,1,0,2
3413100,2021-01-03,82,0,14.0,16.0,1437550000.0,5598575000.0,6.0,4.0,3.0,3.0,10.0,4.0,0,2,0
3413121,2021-01-09,82,0,6.0,7.0,1516475000.0,360225000.0,6.0,5.0,3.0,6.0,7.0,8.0,2,2,1
3413138,2021-01-16,82,1,7.0,7.0,1385425000.0,3069075000.0,6.0,2.0,1.0,3.0,7.0,10.0,2,2,1
3413159,2021-01-19,82,0,3.0,3.0,1719425000.0,642850000.0,5.0,17.0,2.0,1.0,5.0,2.0,2,0,2
3413172,2021-01-23,82,0,4.0,4.0,1392525000.0,2954500000.0,4.0,3.0,4.0,3.0,8.0,4.0,1,0,2
3413165,2021-01-31,82,1,8.0,8.0,1538825000.0,761700000.0,3.0,9.0,6.0,4.0,8.0,10.0,3,0,2
3413151,2021-02-06,82,0,6.0,7.0,1614425000.0,796700000.0,3.0,13.0,6.0,3.0,11.0,3.0,2,0,2
3413130,2021-02-14,82,1,8.0,8.0,1272075000.0,2825775000.0,4.0,7.0,6.0,1.0,13.0,8.0,0,0,1
3413116,2021-02-19,82,0,5.0,4.0,1848450000.0,293055000.0,3.0,16.0,4.0,1.0,13.0,5.0,3,0,2
3413094,2021-02-27,82,1,8.0,6.0,1704550000.0,2424775000.0,3.0,15.0,4.0,1.0,13.0,1.0,2,0,2
3413065,2021-03-06,82,0,7.0,6.0,1516175000.0,1976575000.0,3.0,11.0,6.0,4.0,13.0,5.0,1,2,0
3413048,2021-03-13,82,1,7.0,8.0,2022900000.0,1581075000.0,3.0,18.0,3.0,1.0,10.0,2.0,5,0,2
3413034,2021-03-20,82,0,7.0,7.0,1852575000.0,1557275000.0,3.0,12.0,3.0,3.0,10.0,7.0,2,1,2
3413004,2021-04-03,82,1,14.0,14.0,1916925000.0,1261300000.0,3.0,16.0,6.0,1.0,12.0,2.0,1,0,2
3412984,2021-04-10,82,0,7.0,7.0,1885550000.0,1908000000.0,3.0,4.0,6.0,6.0,12.0,8.0,3,4,0
3412968,2021-04-17,82,1,7.0,7.0,1530575000.0,8791750000.0,3.0,1.0,3.0,4.0,9.0,13.0,2,3,0
3412954,2021-04-21,82,0,4.0,4.0,2060525000.0,696475000.0,3.0,10.0,0.0,0.0,9.0,6.0,3,1,2
3412931,2021-04-24,82,1,3.0,3.0,1721175000.0,5067450000.0,3.0,5.0,3.0,6.0,9.0,10.0,0,2,0
3412913,2021-05-08,82,1,14.0,14.0,1934275000.0,701400000.0,3.0,8.0,3.0,3.0,6.0,8.0,3,0,2
3412892,2021-05-16,82,0,8.0,8.0,1788125000.0,3702075000.0,4.0,2.0,3.0,3.0,6.0,7.0,2,2,1
3412877,2021-05-22,82,1,6.0,6.0,1736725000.0,965300000.0,4.0,12.0,4.0,1.0,7.0,8.0,2,3,0
3588141,2021-08-14,82,1,84.0,7.0,2175600000.0,256520000.0,6.0,13.0,1.0,0.0,7.0,0.0,1,0,2
3588154,2021-08-21,82,0,7.0,6.0,2207775000.0,2453075000.0,1.0,18.0,3.0,0.0,7.0,5.0,2,1,2
3588168,2021-08-29,82,1,8.0,9.0,1942625000.0,3298500000.0,1.0,10.0,6.0,3.0,10.0,4.0,1,0,2
3588183,2021-09-11,82,0,13.0,14.0,2140800000.0,393625000.0,1.0,18.0,6.0,1.0,10.0,1.0,2,0,2
3588195,2021-09-19,82,1,8.0,7.0,1870850000.0,1706700000.0,2.0,15.0,6.0,2.0,12.0,6.0,1,1,1
3588217,2021-09-25,82,0,6.0,7.0,2084975000.0,1951525000.0,3.0,9.0,4.0,1.0,13.0,5.0,1,3,0
3588223,2021-10-02,82,1,7.0,7.0,2220900000.0,2905150000.0,5.0,10.0,1.0,3.0,10.0,6.0,1,3,0
3588241,2021-10-16,82,0,14.0,13.0,2076150000.0,798350000.0,6.0,5.0,0.0,6.0,7.0,10.0,0,2,0
3588258,2021-10-23,82,1,7.0,7.0,1690600000.0,978425000.0,9.0,3.0,0.0,4.0,4.0,9.0,0,2,0
3588276,2021-10-30,82,0,7.0,6.0,1738225000.0,2183775000.0,7.0,4.0,0.0,1.0,1.0,10.0,2,0,2
3588285,2021-11-06,82,1,7.0,6.0,1896775000.0,1253725000.0,4.0,16.0,3.0,3.0,3.0,4.0,1,0,2
3588309,2021-11-20,82,0,14.0,14.0,1956025000.0,291780000.0,6.0,17.0,6.0,3.0,6.0,4.0,2,2,1
3588321,2021-11-27,82,1,7.0,7.0,1963500000.0,6046125000.0,7.0,2.0,4.0,3.0,7.0,12.0,1,3,0
3588343,2021-12-04,82,0,7.0,8.0,2054725000.0,765400000.0,8.0,7.0,1.0,1.0,7.0,8.0,0,3,0
3588348,2021-12-11,82,1,7.0,6.0,1837175000.0,662300000.0,11.0,15.0,0.0,4.0,7.0,4.0,0,2,0
3588374,2021-12-14,82,1,3.0,4.0,1487600000.0,1040325000.0,11.0,10.0,0.0,1.0,4.0,6.0,2,3,0
3588382,2021-12-17,82,0,3.0,3.0,1830050000.0,8692175000.0,13.0,1.0,0.0,6.0,1.0,12.0,0,4,0
3588407,2022-01-09,82,0,23.0,22.0,2041150000.0,335720000.0,14.0,11.0,0.0,0.0,0.0,7.0,0,1,0
3588419,2022-01-15,82,1,6.0,6.0,1977900000.0,1686900000.0,14.0,13.0,0.0,3.0,0.0,7.0,0,0,1
3588436,2022-01-23,82,0,8.0,8.0,2141250000.0,3813750000.0,15.0,6.0,1.0,6.0,1.0,10.0,0,2,0
3588456,2022-02-06,82,1,14.0,15.0,2070000000.0,421800000.0,12.0,18.0,1.0,4.0,1.0,6.0,4,1,2
3588464,2022-02-12,82,0,6.0,7.0,2030150000.0,1868075000.0,12.0,10.0,3.0,3.0,4.0,7.0,2,0,2
3588483,2022-02-19,82,1,7.0,6.0,1960900000.0,2284800000.0,12.0,5.0,6.0,3.0,7.0,6.0,1,2,0
3588493,2022-02-26,82,0,7.0,6.0,2166475000.0,3430725000.0,12.0,13.0,3.0,3.0,7.0,4.0,2,2,1
3588510,2022-03-05,82,1,7.0,7.0,1894850000.0,939350000.0,12.0,7.0,1.0,3.0,7.0,6.0,1,0,2
3588531,2022-03-12,82,0,7.0,7.0,1949025000.0,936800000.0,12.0,5.0,4.0,4.0,10.0,8.0,2,3,0
